dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
...............,0,0,15,,,,,,
...............,0,0,15,6,0,0.000843428,0,0,
...............,0,0,15,3,0,0.001912198,0,0,
................,0,0,16,6,0,0.002042863,0,0,
.(((......)))...,-2,-1.5,16,4,0,0.002083361,0,0,
................,0,0,16,5,0,0.00193661,0,0,
................,0,0,16,5,0,0.001934103,0,0,
...((((....)))).,-2,-1.79999995231628,16,4,0,0.002003266,0,0,
................,0,0,16,2,0,0.002004002,0,0,
................,0,0,16,4,0,0.002307635,0,0,
................,0,0,16,4,0,0.001778568,0,0,
................,0,0,16,7,0,0.001979245,0,0,
................,0,0,16,4,0,0.002043907,0,0,
.................,0,0,17,6,0,0.000907304,0,0,
.................,0,0,17,4,0,0.002089127,0,0,
.................,0,0,17,,,,,,
.................,0,0,17,6,0,0.001965003,0,0,
.................,0,0,17,5,0,0.001823896,0,0,
.................,0,0,17,7,0,0.000815423,0,0,
.................,0,0,17,2,0,0.000726768,0,0,
.................,0,0,17,8,0,0.001824439,0,0,
.................,0,0,17,4,0,0.001788789,0,0,
......(((.....))),-1,-0.699999988079071,17,3,0,0.000874732,0,0,
...(((...)))......,-3,-2.79999995231628,18,7,0,0.001881099,0,0,
....(((.....)))...,-4,-3.70000004768372,18,6,0,0.002007527,0,0,
..................,0,0,18,3,0,0.001861953,0,0,
..................,0,0,18,9,0,0.001013854,0,0,
..................,0,0,18,3,0,0.001867892,0,0,
..................,0,0,18,7,0,0.001842071,0,0,
..................,0,0,18,6,0,0.000848382,0,0,
..................,0,0,18,7,0,0.000816964,0,0,
..................,0,0,18,2,0,0.001826073,0,0,
(((....)))........,-2,-2.20000004768372,18,5,0,0.00200927,0,0,
...................,0,0,19,3,0,0.00191,0,0,
...................,0,0,19,7,0,0.001940721,0,0,
...................,0,0,19,7,0,0.001909862,0,0,
..(((.....)))......,-2,-2.40000009536743,19,7,0,0.001007908,0,0,
.(((((.......))))).,-7,-7.19999980926514,19,9,0,0.00188695,0,0,
...................,0,0,19,7,0,0.000863753,0,0,
...................,0,0,19,4,0,0.002342159,0,0,
..(((.......)))....,-2,-2.20000004768372,19,6,0,0.002151323,0,0,
.....((.....)).....,-2,-1.5,19,5,0,0.002074276,0,0,
...................,0,0,19,9,0,0.001000425,0,0,
....................,0,0,20,10,0,0.000836574,0,0,
....................,0,0,20,10,0,0.001838764,0,0,
...(((......))).....,-2,-1.89999997615814,20,7,0,0.000976466,0,0,
........(((....)))..,-2,-1.70000004768372,20,10,0,0.002236194,0,0,
....................,0,0,20,9,0,0.001906083,0,0,
.((((.........))))..,-5,-5.19999980926514,20,11,0,0.001995853,0,0,
..((........))......,-1,-0.800000011920929,20,9,0,0.002152695,0,0,
....................,0,0,20,9,0,0.000806489,0,0,
....................,0,0,20,10,0,0.000780399,0,0,
....(((..........))),-1,-1,20,4,0,0.00087043,0,0,
.....................,0,0,21,8,0,0.002142628,0,0,
((......))...........,-1,-0.800000011920929,21,5,0,0.001942918,0,0,
.....................,0,0,21,6,0,0.002130735,0,0,
.....................,0,0,21,13,0,0.00097392,0,0,
.....................,0,0,21,7,0,0.00214532,0,0,
.....................,0,0,21,10,0,0.002026715,0,0,
((((......)))).......,-4,-3.90000009536743,21,7,0,0.002020942,0,0,
.....(((((.....))))).,-1,-1.20000004768372,21,9,0,0.002075545,0,0,
.....................,0,0,21,3,0,0.001838177,0,0,
.....................,0,0,21,7,0,0.000985368,0,0,
((....))..............,-1,-0.899999976158142,22,10,0,0.00105365,0,0,
......................,0,0,22,4,0,0.001880514,0,0,
......................,0,0,22,10,0,0.001961041,0,0,
.....((........)).....,-1,-0.600000023841858,22,7,0,0.002265312,0,0,
......................,0,0,22,7,0,0.001929185,0,0,
......................,0,0,22,8,0,0.001898891,0,0,
......................,0,0,22,9,0,0.001848044,0,0,
......................,0,0,22,7,0,0.002464644,0,0,
......................,0,0,22,10,0,0.002275494,0,0,
......................,0,0,22,8,0,0.001227694,0,0,
.......................,0,0,23,4,0,0.001910236,0,0,
.......................,0,0,23,16,0,0.002415532,0,0,
.......................,0,0,23,12,0,0.002053194,0,0,
.......................,0,0,23,8,0,0.002122646,0,0,
(((........))).........,-3,-3.20000004768372,23,7,0,0.001046985,0,0,
.......................,0,0,23,2,0,0.000779606,0,0,
.......................,0,0,23,6,0,0.001822416,0,0,
.......................,0,0,23,10,0,0.000859518,0,0,
.......................,0,0,23,9,0,0.001952915,0,0,
.......................,0,0,23,6,0,0.0019449,0,0,
........................,0,0,24,19,0,0.002085781,0,0,
........................,0,0,24,16,0,0.002162144,0,0,
...........((((...))))..,-2,-2.5,24,13,0,0.002120872,0,0,
........................,0,0,24,11,0,0.002042855,0,0,
.....(((......))).......,-2,-1.70000004768372,24,13,0,0.002260468,0,0,
.....(((.....)))........,-2,-2.20000004768372,24,13,0,0.002086153,0,0,
........................,0,0,24,10,0,0.002017801,0,0,
.....(((.....)))........,-1,-1,24,8,0,0.001989794,0,0,
........................,0,0,24,13,0,0.002139248,0,0,
........................,0,0,24,11,0,0.002104512,0,0,
.........................,0,0,25,14,0,0.002260233,0,0,
.....((((......))))......,-3,-3,25,12,0,0.002157032,0,0,
(((......))).............,-1,-1,25,12,0,0.002075917,0,0,
.........................,0,0,25,12,0,0.002160725,0,0,
.............(((......))),-1,-1,25,15,0,0.002132651,0,0,
.........................,0,0,25,8,0,0.002089256,0,0,
..........((....)).......,-1,-0.699999988079071,25,8,0,0.00186801,0,0,
....(((.....)))..........,-1,-1.20000004768372,25,5,0,0.001897582,0,0,
.........((((.....))))...,-7,-7.19999980926514,25,14,0,0.001186096,0,0,
.........................,0,0,25,13,0,0.002192477,0,0,
......((((.........))))...,-2,-2.5,26,13,0,0.002135959,0,0,
((((((.......))).)))......,-5,6.90000009536743,26,13,0,0.002004376,0,0,
........(((.........)))...,-2,-2.20000004768372,26,15,0,0.002219501,0,0,
.......(((......))).......,-4,-3.59999990463257,26,18,0,0.002481031,0,0,
..........................,0,0,26,11,0,0.002185434,0,0,
...........(((......)))...,-3,-2.79999995231628,26,9,0,0.001040787,0,0,
................(((...))).,-1,-1.10000002384186,26,14,0,0.002103723,0,0,
........(((((...))))).....,-4,-4.40000009536743,26,12,0,0.002245984,0,0,
....(((....)))(((......))),-3,-2.5,26,16,0,0.002112947,0,0,
...((((...........))))....,-5,-5.30000019073486,26,13,0,0.002188748,0,0,
.........(((......)))......,-3,-2.90000009536743,27,14,0,0.002199688,0,0,
...........................,0,0,27,17,0,0.002061795,0,0,
...........................,0,0,27,14,0,0.002106899,0,0,
........((((.......))))....,-1,-1.20000004768372,27,8,0,0.002135936,0,0,
...........................,0,0,27,14,0,0.002009672,0,0,
....((((.((((...))))...)))),-3,-6.5,27,15,0,0.001068116,0,0,
........((((.........))))..,-2,-2,27,13,0,0.001039576,0,0,
...........................,0,0,27,10,0,0.002089026,0,0,
...........................,0,0,27,14,0,0.00206862,0,0,
............((((......)))).,-3,-3,27,22,0,0.002249921,0,0,
............................,0,0,28,17,0,0.002524667,0,0,
...((......))...............,-1,-0.899999976158142,28,13,0,0.002095101,0,0,
............................,0,0,28,20,0,0.00107253,0,0,
............................,0,0,28,13,0,0.00212047,0,0,
............((((.....))))...,-4,-3.90000009536743,28,16,0,0.002166786,0,0,
............................,0,0,28,13,0,0.002252478,0,0,
...((((.....))))............,-4,-3.59999990463257,28,14,0,0.002114604,0,0,
....((....))................,-1,-0.800000011920929,28,14,0,0.002052558,0,0,
.....(((.........)))........,-2,-1.70000004768372,28,12,0,0.001991647,0,0,
......((((..............)))),-1,-1.29999995231628,28,19,0,0.001397468,0,0,
.......((((.....)))).........,-4,-4.5,29,17,0,0.002177607,0,0,
(((((..........))))).........,-3,-2.70000004768372,29,17,0,0.002426813,0,0,
((((........)))).............,-4,-3.70000004768372,29,12,0,0.002559599,0,0,
.............................,0,0,29,21,0,0.002256021,0,0,
...(((.....)))...............,-2,-2.40000009536743,29,20,0,0.002317614,0,0,
..................((......)).,-2,-1.60000002384186,29,18,0,0.002205704,0,0,
....((........)).............,-2,-1.5,29,13,0,0.002086133,0,0,
.............................,0,0,29,23,0,0.002192848,0,0,
.............................,0,0,29,13,0,0.002104914,0,0,
.(((..................)))....,-2,-1.70000004768372,29,18,0,0.002329983,0,0,
..............(((......)))....,-2,-2.09999990463257,30,15,0,0.002398127,0,0,
..................((......))..,-1,-1.10000002384186,30,29,0,0.002394889,0,0,
...(((.......)))..............,-2,-1.89999997615814,30,19,0,0.002304633,0,0,
...............(((.....)))....,-2,-1.89999997615814,30,23,0,0.001092688,0,0,
..............................,0,0,30,17,0,0.002189523,0,0,
..............................,0,0,30,17,0,0.001984137,0,0,
...((.....))..(((........)))..,-3,-3.59999990463257,30,24,0,0.002281976,0,0,
((.....)).....................,-1,-0.899999976158142,30,24,0,0.00244093,0,0,
.......(((....)))((....)).....,-5,-5.09999990463257,30,22,0,0.002463395,0,0,
...................((((...)))),-2,-2.29999995231628,30,21,0,0.002431865,0,0,
(((......)))...(((......)))....,-3,-2.29999995231628,31,25,0,0.00237274,0,0,
...............................,0,0,31,24,0,0.002422587,0,0,
....(((.......(((()))....))))..,-3,100008.1015625,31,17,0,0.00228987,0,0,
.....(((((..............)))))..,-9,-9.30000019073486,31,28,0,0.002766863,0,0,
...............................,0,0,31,21,0,0.002364239,0,0,
............(((.(((..)))...))).,-2,100007.6015625,31,22,0,0.002353323,0,0,
...(((....(((()))..))))........,-6,100006.5,31,19,0,0.00244359,0,0,
.............(((...........))).,-1,-1.29999995231628,31,15,0,0.002488969,0,0,
...((((...)))).................,-4,-3.90000009536743,31,20,0,0.00118842,0,0,
.....(((((((.........)))))))...,-11,-10.6999998092651,31,21,0,0.002274948,0,0,
.................((((...))))....,-1,-0.600000023841858,32,24,0,0.002320854,0,0,
...........((((.((((....)))))))),-2,-4.80000019073486,32,21,0,0.002352511,0,0,
.((((........))))...............,-4,-3.90000009536743,32,19,0,0.002139944,0,0,
(((......)))....................,-1,-1.20000004768372,32,20,0,0.001274458,0,0,
(((......)))....................,-2,-1.79999995231628,32,20,0,0.00221458,0,0,
................................,0,0,32,25,0,0.002283037,0,0,
..................((((.....)))).,-4,-3.5,32,20,0,0.001598411,0,0,
................................,0,0,32,25,0,0.002383466,0,0,
.......(((((..............))))).,-2,-1.79999995231628,32,21,0,0.002197328,0,0,
...............(((.....)))......,-2,-2.29999995231628,32,21,0,0.002489429,0,0,
....(((............)))...........,-1,-0.800000011920929,33,22,0,0.002200358,0,0,
............((((....)))).........,-3,-3.20000004768372,33,20,0,0.002093661,0,0,
.....((((.....))))...............,-2,-2.29999995231628,33,23,0,0.001224447,0,0,
((((.....((((((())))..)))))))....,-7,100004.703125,33,26,0,0.00134659,0,0,
.(((((....(((...........))).))))),-4,-4.69999980926514,33,19,0,0.00228291,0,0,
....................(((....)))...,-1,-1.39999997615814,33,22,0,0.002274919,0,0,
...............(((......)))......,-3,-3.09999990463257,33,21,0,0.001269198,0,0,
.............((((...)))).........,-2,-1.89999997615814,33,22,0,0.002159347,0,0,
...(((((((((..)))))))))..........,-6,100004.6015625,33,22,0,0.002289219,0,0,
.................................,0,0,33,22,0,0.002306191,0,0,
............(((...........))).....,-2,-1.89999997615814,34,22,0,0.002344039,0,0,
((.((((.))...)))).................,-7,100005.296875,34,22,0,0.002228472,0,0,
(((.......))).....................,-3,-3.20000004768372,34,27,0,0.002442835,0,0,
..(((....)))......................,-2,-1.79999995231628,34,16,0,0.002182947,0,0,
..................................,0,0,34,33,0,0.002274859,0,0,
.........(((.....(((.)))...)))....,-2,100009.5,34,19,0,0.002230038,0,0,
.........((((......))))...........,-6,-6,34,32,0,0.00253933,0,0,
......(((.....))).................,-2,-1.89999997615814,34,29,0,0.001265602,0,0,
............(((.......))).........,-3,-2.59999990463257,34,18,0,0.002304836,0,0,
............(((............)))....,-3,-2.59999990463257,34,25,0,0.002374845,0,0,
........................((....))...,-1,-1.29999995231628,35,27,0,0.002294205,0,0,
..........(((......))).............,-1,-0.899999976158142,35,28,0,0.002439758,0,0,
......(((((..................))))).,-2,-1.89999997615814,35,23,0,0.002421801,0,0,
..........(((.....)))..............,-1,-1.29999995231628,35,26,0,0.002537896,0,0,
.(((....(((......))).....))).......,-5,-7.09999990463257,35,28,0,0.002566173,0,0,
......(((........)))...............,-2,-1.60000002384186,35,18,0,0.002260794,0,0,
((......))..(((...)))...(((.....))),-4,-3.59999990463257,35,33,0,0.002682912,0,0,
...................................,0,0,35,27,0,0.002380359,0,0,
((((............((((..))))...))))..,-2,100007.296875,35,23,0,0.002188411,0,0,
...................................,0,0,35,29,0,0.001552562,0,0,
....................................,0,0,36,27,0,0.002283196,0,0,
...............(((((......))))).....,-8,-8.39999961853027,36,31,0,0.002938748,0,0,
.......(((((.......)))))............,-3,-2.59999990463257,36,28,0,0.002677092,0,0,
..((((..............))))............,-2,-1.60000002384186,36,26,0,0.002426066,0,0,
....................................,0,0,36,31,0,0.002402756,0,0,
..(((.................((())).....))),-3,100013.3984375,36,27,0,0.002422903,0,0,
(((....)))((((..............))))....,-8,-8.39999961853027,36,28,0,0.002429896,0,0,
.((((........))))...................,-7,-7.30000019073486,36,28,0,0.002388778,0,0,
..............((.((())...)))........,-3,100002.296875,36,26,0,0.002392246,0,0,
..........................((....))..,-1,-1.39999997615814,36,27,0,0.002247576,0,0,
.....................................,0,0,37,30,0,0.003152988,0,0,
........((((((.......)))...))).......,-3,4,37,32,0,0.002400077,0,0,
(((((............(((...))).....))))).,-4,-4.09999990463257,37,33,4,0.003143531,10,1,
..(((...((.....))......)))...........,-2,-3.40000009536743,37,28,0,0.002394164,0,0,
.(((((....)))))......................,-6,-5.5,37,24,0,0.002212364,0,0,
.....(((................)))..........,-1,-0.600000023841858,37,25,0,0.002313702,0,0,
...............(((........)))........,-2,-2.40000009536743,37,29,0,0.002473429,0,0,
......(((((((........))))))).........,-12,-12,37,33,5,0.003577228,10,0,
.(((((....((((....))))........)))))..,-10,-10,37,33,0,0.002526456,0,0,
.................(((.............))).,-3,-3,37,24,0,0.002591262,0,0,
...(((......))).......................,-2,-2.40000009536743,38,31,0,0.002481546,0,0,
.......(((((...........)))))..........,-6,-5.59999990463257,38,31,0,0.001359797,0,0,
..........(((((((..)))).)))...........,-8,100002,38,37,0,0.002577392,0,0,
...............((((........)))).......,-6,-5.5,38,29,0,0.003203635,0,0,
.((........))..(((......)))...........,-4,-3.59999990463257,38,34,0,0.002594034,0,0,
......((((........(((.)))).)))........,-5,100012.6015625,38,34,0,0.002404693,0,0,
......................(((....)))......,-2,-2.09999990463257,38,23,0,0.002528974,0,0,
((((.......(((....))).....))))........,-6,-7.59999990463257,38,22,0,0.002560514,0,0,
..........((((...................)))).,-3,-3.40000009536743,38,29,0,0.002938235,0,0,
........((((.........)))).............,-4,-3.59999990463257,38,23,0,0.002858597,0,0,
..............(((......))).............,-1,-1.29999995231628,39,36,0,0.002488355,0,0,
..........(((.....)))..................,-2,-1.70000004768372,39,31,0,0.00235099,0,0,
.................(((......)))..........,-4,-4.30000019073486,39,32,0,0.002487553,0,0,
(((.....)))............................,-3,-3,39,33,0,0.002598054,0,0,
.......(((((((.......)))))))...........,-9,-8.60000038146973,39,29,0,0.002530448,0,0,
.....(((.....)))(((((((()))...)))))....,-12,99997.203125,39,34,0,0.002666563,0,0,
.......................................,0,0,39,30,0,0.001548966,0,0,
..(((((((((.....)))))..))))............,-9,-10.8999996185303,39,38,0,0.00267507,0,0,
.(((.((((.)))....))))..................,-5,100013.6015625,39,34,0,0.003495403,0,0,
.............................(((....))),-3,-2.79999995231628,39,31,0,0.001308124,0,0,
.............((((........((()))).)))....,-5,100008.796875,40,33,0,0.002529151,0,0,
...((((....)))).........................,-4,-4.5,40,29,0,0.002815989,0,0,
.............((....(((())..)))).........,-2,100008.703125,40,38,0,0.00246209,0,0,
(((........)))..........................,-1,-0.899999976158142,40,34,0,0.003347786,0,0,
............(((...............))).......,-2,-2.29999995231628,40,29,0,0.002403961,0,0,
...((......))..((((......))))...........,-7,-6.59999990463257,40,43,0,0.002612669,0,0,
......((((((......))))))................,-8,-7.80000019073486,40,37,0,0.002588696,0,0,
......(((.......)))........((((.....)))),-5,-5,40,35,0,0.002499352,0,0,
............((((((.........)))))).......,-2,-2,40,38,0,0.003364105,0,0,
.........................((.....))......,-1,-0.600000023841858,40,37,0,0.003080288,0,0,
......................(((.......)))......,-3,-2.79999995231628,41,39,0,0.00255049,0,0,
((((...(((((((....)))).)))).)))..........,-11,2.5,41,45,4,0.002343931,10,1,
..................(((........))).........,-5,-4.59999990463257,41,40,0,0.0028642,0,0,
.....(((.................))).............,-3,-2.59999990463257,41,39,0,0.00273695,0,0,
.............................((((....)))),-1,-1.20000004768372,41,35,0,0.002641145,0,0,
(((....)))...............................,-2,-2.20000004768372,41,43,0,0.00273688,0,0,
..................(((....))).............,-4,-3.59999990463257,41,34,0,0.002507525,0,0,
...................((((....))))..........,-2,-2,41,43,0,0.002707067,0,0,
..........................((((((...)))))),-4,-3.90000009536743,41,32,0,0.002720209,0,0,
........(((........)))...(((...))).......,-6,-6.59999990463257,41,39,0,0.002998144,0,0,
...................(((((......))))).......,-8,-8.39999961853027,42,34,0,0.0028315,0,0,
(((..........)))..(((...(((.....))).)))...,-6,-3.70000004768372,42,48,0,0.002847935,0,0,
..........................(((((.....))))).,-3,-3.29999995231628,42,36,0,0.002491552,0,0,
..(((...........)))...(((......)))........,-5,-4.5,42,36,0,0.002678965,0,0,
..........................................,0,0,42,36,0,0.002670678,0,0,
....((((.....(((.....))))...........)))...,-5,15.1999998092651,42,28,0,0.002961395,0,0,
........(((....)))........................,-4,-3.90000009536743,42,30,0,0.002525707,0,0,
............................(((....)))....,-2,-2.09999990463257,42,26,0,0.002515431,0,0,
.......(((((...........)))))..............,-5,-4.90000009536743,42,43,0,0.003115813,0,0,
((((.......((((())))..))))).((((((())))))),-7,200006.796875,42,46,0,0.002880193,0,0,
.........................(((.........)))...,-2,-2.09999990463257,43,31,0,0.002441525,0,0,
.((((((......)).(((()))).))))..............,-10,100012,43,42,0,0.003087095,0,0,
((......)).................................,-2,-1.5,43,50,0,0.002680637,0,0,
..........((((........................)))).,-3,-2.59999990463257,43,24,0,0.002489317,0,0,
...(((.(((............)))))).(((....)))....,-6,-9.5,43,34,7,0.002917257,21,2,
............(((....))).....................,-2,-1.89999997615814,43,30,0,0.002459158,0,0,
..(((....((((........)))..)))).............,-3,18.6000003814697,43,35,0,0.002615168,0,0,
.........((((.....)))).....................,-2,-2.29999995231628,43,34,0,0.00303251,0,0,
....................((((.......))))........,-3,-3.09999990463257,43,44,0,0.002870021,0,0,
....((((..((((((......))))..)))))).........,-9,8.39999961853027,43,38,6,0.003106403,12,0,
.........((((((((........))))....)))).......,-6,9.89999961853027,44,50,0,0.001810334,0,0,
(((.....(((..........))).)))................,-3,0.699999988079071,44,47,0,0.003408432,0,0,
...((((.......((.....))........)))).........,-3,-4.80000019073486,44,34,0,0.002415931,0,0,
...(((...)))..(((...................))).....,-2,-2,44,39,0,0.002499896,0,0,
.......(((..........))).....................,-1,-1.29999995231628,44,33,0,0.002441354,0,0,
.............(((...............)))..........,-1,-1.39999997615814,44,33,0,0.002559198,0,0,
((((......((....))....))))..................,-3,-4,44,42,0,0.002677829,0,0,
....(((............)))......................,-4,-3.5,44,42,0,0.001549725,0,0,
....................(((....)))..............,-2,-1.70000004768372,44,39,0,0.003052764,0,0,
...........................((((...))))......,-2,-1.70000004768372,44,49,0,0.002956739,0,0,
..........................(((........))).....,-2,-1.89999997615814,45,47,0,0.002809663,0,0,
(((((.............((.....)).....)))))........,-3,-1.89999997615814,45,46,0,0.003072628,0,0,
......(((...))).(((.....)))..................,-6,-6.30000019073486,45,43,0,0.00288748,0,0,
......(((........)))...........(((....)))....,-5,-4.80000019073486,45,45,0,0.0030394,0,0,
......((((..((((......))))..(((.)))))))......,-8,99997.5,45,43,6,0.003113023,16,1,
((((..((((...............))))))))............,-7,-8.80000019073486,45,52,0,0.00303534,0,0,
......((((............))))...................,-3,-2.70000004768372,45,40,0,0.003138894,0,0,
((((..((((......))))..........))))...........,-7,-7.09999990463257,45,44,0,0.002909222,0,0,
.......((((.........................)))).....,-1,-1.29999995231628,45,46,0,0.002848858,0,0,
............((((((.......))))))..............,-7,-6.69999980926514,45,42,0,0.003256717,0,0,
..................(((.................))).....,-1,-0.699999988079071,46,43,0,0.002663525,0,0,
..............((((......))))..................,-1,-0.800000011920929,46,38,0,0.002382303,0,0,
................(((..........)))..............,-2,-1.70000004768372,46,52,0,0.00467001,0,0,
.........(((......(((((...))..)))..)))........,-5,3.09999990463257,46,44,0,0.002667565,0,0,
.....(((((...........)))))..(((.......))).....,-7,-6.5,46,42,0,0.002792745,0,0,
..............................................,0,0,46,48,0,0.003007316,0,0,
.....((......))...............................,-1,-0.699999988079071,46,40,0,0.00278876,0,0,
((((((...)))))).........(((...))).............,-6,-5.69999980926514,46,40,0,0.002537815,0,0,
.............................(((....))).......,-1,-1.20000004768372,46,41,0,0.00259706,0,0,
..((......))...............(((..........)))...,-2,-1.39999997615814,46,47,0,0.003018853,0,0,
((((((...))).....)))...........................,-4,-4.09999990463257,47,33,4,0.002707967,10,1,
........((((((((((......(((.))))....))).)))))).,-11,99995.3984375,47,53,0,0.003078941,0,0,
...................................(((.....))).,-1,-1.39999997615814,47,55,0,0.00297867,0,0,
...........(((...))).........((((......))))....,-4,-3.90000009536743,47,48,0,0.002989254,0,0,
...........(((............)))..................,-1,-1.29999995231628,47,43,0,0.004141691,0,0,
...............................................,0,0,47,48,0,0.002962129,0,0,
(((...............))).(((....)))...............,-4,-3.5,47,47,4,0.003275425,10,1,
........((((...((((..))))...............))))...,-10,99998.796875,47,52,5,0.00238043,12,1,
....(((..(((((..)))......(((())))).))))........,-8,200017.90625,47,48,7,0.003586829,14,0,
.....((((......................(((..)))))))....,-5,100001.296875,47,42,0,0.001575735,0,0,
....(((((............))))).......((((......)))).,-6,-5.80000019073486,48,42,0,0.002789986,0,0,
......((((.((((...))))((((.)))).........))))....,-9,100008,48,49,0,0.003125248,0,0,
...................(((((.......(((...))))))))...,-8,7.90000009536743,48,50,4,0.003538416,10,1,
...((((((........(((........)))...))))))........,-12,-10.8999996185303,48,51,0,0.002002317,0,0,
....(((((........)))))..........................,-6,-5.59999990463257,48,54,0,0.002776188,0,0,
................................................,0,0,48,50,0,0.002789622,0,0,
.......(((......(((((((..)))..)))))))((.....))..,-13,100005.796875,48,53,0,0.002840364,0,0,
...........(((...............)))................,-1,-0.800000011920929,48,55,0,0.002985411,0,0,
.....((((..((((.......))))......))))............,-6,17.7999992370605,48,47,0,0.001787963,0,0,
..((((..............))))..(((((.........)))))...,-9,-9.19999980926514,48,44,0,0.002855198,0,0,
........................((.....)).....(((...)))..,-2,-1.79999995231628,49,45,0,0.002807776,0,0,
..(((..........((((..............)))..)))).......,-3,7.80000019073486,49,52,0,0.002755447,0,0,
.......((((..((((((.........)))).......))))))....,-9,15.1999998092651,49,49,0,0.002893591,0,0,
......................(((...........)))..........,-3,-2.79999995231628,49,48,0,0.00161662,0,0,
...................((((((((((..)))).....))))))...,-11,99997.296875,49,48,0,0.0029945,0,0,
(((((..........((((...))))..((((..))))).)))).....,-10,100006.5,49,52,10,0.003872441,20,0,
..........(((((......))))).......................,-5,-4.69999980926514,49,52,0,0.003146505,0,0,
..((((...))))............((((((...)))))).........,-6,-6.59999990463257,49,55,0,0.002918138,0,0,
.(((......)))....................................,-5,-4.59999990463257,49,45,0,0.002861378,0,0,
(((..........((((....))))....))).......(((...))).,-4,-2.5,49,51,0,0.00298626,0,0,
(((..................)))...(((((......))))).......,-5,-5.09999990463257,50,62,0,0.003377738,0,0,
.......((((((........((((..)))))).......))))......,-8,100013.3984375,50,50,0,0.003012586,0,0,
............(((........)))........................,-2,-2.20000004768372,50,57,0,0.003988607,0,0,
..((((((((..............))).....))))).............,-9,-9,50,60,6,0.003953167,12,0,
