dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
...............,0,0,15,,,,,,
...............,0,0,15,6,0,0.002016331,0,0,
...............,0,0,15,3,0,0.001944329,0,0,
................,0,0,16,6,0,0.001811852,0,0,
.(((......)))...,-2,-1.5,16,4,0,0.001862036,0,0,
................,0,0,16,5,0,0.001098191,0,0,
................,0,0,16,5,0,0.002225264,0,0,
...((((....)))).,-2,-1.79999995231628,16,4,0,0.001429901,0,0,
................,0,0,16,2,0,0.001917152,0,0,
................,0,0,16,4,0,0.000901705,0,0,
................,0,0,16,4,0,0.001979005,0,0,
................,0,0,16,7,0,0.002027057,0,0,
................,0,0,16,4,0,0.001987709,0,0,
.................,0,0,17,6,0,0.001924211,0,0,
.................,0,0,17,4,0,0.001935383,0,0,
.................,0,0,17,,,,,,
.................,0,0,17,6,0,0.000890452,0,0,
.................,0,0,17,5,0,0.00202376,0,0,
.................,0,0,17,7,0,0.002023547,0,0,
.................,0,0,17,2,0,0.001783394,0,0,
.................,0,0,17,8,0,0.001116999,0,0,
.................,0,0,17,4,0,0.000843747,0,0,
......(((.....))),-1,-0.699999988079071,17,3,0,0.000814327,0,0,
...(((...)))......,-3,-2.79999995231628,18,7,7,0.003914781,16,1,
....(((.....)))...,-4,-3.70000004768372,18,6,0,0.002188482,0,0,
..................,0,0,18,3,0,0.002103128,0,0,
..................,0,0,18,9,0,0.001533389,0,0,
..................,0,0,18,3,0,0.000892782,0,0,
..................,0,0,18,7,0,0.001934377,0,0,
..................,0,0,18,6,0,0.001462021,0,0,
..................,0,0,18,7,0,0.001154616,0,0,
..................,0,0,18,2,0,0.000669645,0,0,
(((....)))........,-2,-2.20000004768372,18,5,0,0.002014266,0,0,
...................,0,0,19,3,0,0.002235039,0,0,
...................,0,0,19,7,7,0.002892006,18,1,
...................,0,0,19,7,7,0.003082306,18,1,
..((..((....))))...,-4,4.5,19,7,0,0.002474409,0,0,
.(((((.......))))).,-7,-7.19999980926514,19,9,0,0.002177745,0,0,
...................,0,0,19,7,7,0.002946093,18,1,
...................,0,0,19,4,0,0.002597119,0,0,
..(((.......)))....,-2,-2.20000004768372,19,6,0,0.001646225,0,0,
..((.((.....))..)).,-5,1.39999997615814,19,5,0,0.002109036,0,0,
...................,0,0,19,9,7,0.002777579,18,1,
....................,0,0,20,10,0,0.002418099,0,0,
....................,0,0,20,10,0,0.002449657,0,0,
...(((......))).....,-2,-1.89999997615814,20,7,7,0.002043292,15,1,
...((...(((....))))),-4,0.100000001490116,20,10,7,0.003472513,17,3,
.......(((((...))))),-5,3.29999995231628,20,9,0,0.002901966,0,0,
.((((.((....))))))..,-8,-7.80000019073486,20,11,8,0.003238759,18,1,
..((........))......,-1,-0.800000011920929,20,9,0,0.001260606,0,0,
....................,0,0,20,9,0,0.001834379,0,0,
....................,0,0,20,10,0,0.002224646,0,0,
....(((..........))),-1,-1,20,4,0,0.002291035,0,0,
.....................,0,0,21,8,0,0.002303413,0,0,
((......))...........,-1,-0.800000011920929,21,5,0,0.002277605,0,0,
.....................,0,0,21,6,0,0.002947507,0,0,
.((.(((....))).))....,-14,-1.5,21,13,14,0.00528493,27,1,
.....((.........))...,0,0.200000002980232,21,7,7,0.003482094,21,3,
.....((.....)).......,0,0,21,10,11,0.003070539,22,0,
((((......)))).......,-4,-3.90000009536743,21,7,0,0.002284909,0,0,
.....(((((.....))))).,-1,-1.20000004768372,21,9,0,0.001956115,0,0,
.....................,0,0,21,3,0,0.000782432,0,0,
.....................,0,0,21,7,0,0.001697677,0,0,
((....))..............,-1,-0.899999976158142,22,10,9,0.003193234,18,0,
......................,0,0,22,4,0,0.001941292,0,0,
((..((......))...))...,-4,1.60000002384186,22,10,12,0.003906819,27,3,
.....((........)).....,-1,-0.600000023841858,22,7,0,0.001302916,0,0,
......................,0,0,22,7,8,0.002241705,21,1,
......................,0,0,22,8,7,0.002869544,18,1,
......................,0,0,22,9,0,0.002428535,0,0,
......................,0,0,22,7,5,0.002452835,13,1,
......................,0,0,22,10,0,0.001376524,0,0,
......................,0,0,22,8,0,0.002767308,0,0,
.......................,0,0,23,4,0,0.00194765,0,0,
.......................,0,0,23,16,8,0.008070333,16,0,
.......................,0,0,23,12,9,0.003840314,18,0,
.......................,0,0,23,8,0,0.002457743,0,0,
(((........))).........,-3,-3.20000004768372,23,7,0,0.002910677,0,0,
.......................,0,0,23,2,0,0.000769063,0,0,
.......................,0,0,23,6,0,0.000940668,0,0,
.......................,0,0,23,10,8,0.002730091,27,1,
.......................,0,0,23,9,9,0.004494041,28,1,
.......................,0,0,23,6,7,0.002674597,21,3,
........................,0,0,24,19,16,0.006354433,32,0,
........................,0,0,24,16,13,0.004883086,32,2,
...........((((...))))..,-2,-2.5,24,13,13,0.004821901,26,0,
........................,0,0,24,11,6,0.00358247,12,0,
.....(((......))).......,-2,-1.70000004768372,24,13,12,0.005557551,23,1,
.....(((.....)))........,-2,-2.20000004768372,24,13,9,0.003385345,18,0,
........................,0,0,24,10,9,0.007548793,18,0,
((...(((.....)))..))....,-2,-0.200000002980232,24,8,7,0.002810551,18,3,
((................))....,0,0.5,24,13,12,0.004365428,35,3,
(((....(((....))).)))...,-1,0.899999976158142,24,11,8,0.004200746,19,1,
((((....))))...((...))...,-2,2.70000004768372,25,14,11,0.003936957,32,2,
...((((((......))))...)).,-9,0.200000002980232,25,12,14,0.007309679,35,0,
(((......))).............,-1,-1,25,12,0,0.002504364,0,0,
.........................,0,0,25,12,14,0.005374764,33,0,
.............(((......))),-1,-1,25,15,8,0.002968531,15,1,
.........................,0,0,25,8,0,0.001967187,0,0,
......(((.((....)))))....,-8,-4.09999990463257,25,8,0,0.001296759,0,0,
....(((.....)))..........,-1,-1.20000004768372,25,5,0,0.001891119,0,0,
.........((((.....))))...,-7,-7.19999980926514,25,14,0,0.002567256,0,0,
.........................,0,0,25,13,11,0.00817359,22,0,
......((((.........))))...,-2,-2.5,26,13,9,0.003767034,17,1,
(((..........)))..........,-4,-3.5,26,13,12,0.004425076,23,1,
....(((............)))....,-2,-1.79999995231628,26,15,19,0.005860155,38,0,
((((...(((.((...))))))))).,-22,4.09999990463257,26,18,28,0.022560949,93,26,
..........................,0,0,26,11,8,0.003293365,27,1,
...........(((......)))...,-3,-2.79999995231628,26,9,7,0.003302192,15,1,
......((...))...(((...))).,-5,-0.300000011920929,26,14,16,0.00573503,32,0,
........(((((...))))).....,-4,-4.40000009536743,26,12,14,0.004079628,28,0,
....(((....)))............,-2,-1.5,26,16,19,0.006793213,38,0,
...((((...........))))....,-5,-5.30000019073486,26,13,9,0.003405592,18,0,
.........(((......)))......,-3,-2.90000009536743,27,14,13,0.006845862,35,4,
.............((.....)).....,0,0.5,27,17,10,0.005245352,20,0,
...........................,0,0,27,14,8,0.003922238,16,0,
........((((.......))))....,-1,-1.20000004768372,27,8,8,0.003124222,15,1,
..((......((.((.....)).)))),-8,6.69999980926514,27,14,14,0.004464243,28,0,
.........((((...)))).......,-2,-1.79999995231628,27,15,20,0.007313696,57,11,
........((((.........))))..,-2,-2,27,13,14,0.00455365,37,5,
...........................,0,0,27,10,0,0.002455361,0,0,
...((....)).....((.....))..,-2,4.19999980926514,27,14,10,0.003546901,20,0,
..((.((...))((((...)).)))).,-20,13.3999996185303,27,22,20,0.008968736,53,8,
............................,0,0,28,17,17,0.011327466,45,8,
...((......))...............,-1,-0.899999976158142,28,13,8,0.003844243,16,0,
............................,0,0,28,20,15,0.010998621,30,0,
............................,0,0,28,13,12,0.00910852,23,1,
............((((.....))))...,-4,-3.90000009536743,28,16,15,0.004288564,37,1,
..((((.........((.....)))))),-16,0.600000023841858,28,13,8,0.006670997,16,0,
...((((.....))))............,-4,-3.59999990463257,28,14,19,0.006124598,38,0,
....((....))................,-1,-0.800000011920929,28,14,5,0.004113322,15,2,
.....(((.........)))........,-2,-1.70000004768372,28,12,8,0.004574258,15,1,
......((((..............)))),-1,-1.29999995231628,28,19,15,0.00986152,49,7,
.......((((.....)))).........,-4,-4.5,29,17,19,0.006208829,38,0,
(((((..........))))).........,-3,-2.70000004768372,29,17,33,0.00878301,103,35,
((((........)))).............,-4,-3.70000004768372,29,12,8,0.003481942,16,0,
.............................,0,0,29,21,31,0.018626912,160,65,
...(((.....)))...............,-2,-2.40000009536743,29,20,22,0.009946969,52,0,
..(((((.....)).)))((......)).,-37,5.30000019073486,29,18,22,0.011176,50,1,
....((........)).............,-2,-1.5,29,13,5,0.003494286,14,2,
...((........))..............,0,-0.300000011920929,29,23,24,0.020291748,49,0,
........((...)).....(((...))),-6,2.40000009536743,29,13,4,0.002913668,10,1,
.(((..................)))....,-2,-1.70000004768372,29,18,8,0.005856084,16,0,
..............(((......)))....,-2,-2.09999990463257,30,15,12,0.003271807,24,0,
..................((......))..,-1,-1.10000002384186,30,29,37,0.046948414,235,125,
...(((.......)))..............,-2,-1.89999997615814,30,19,22,0.009171305,57,9,
...............(((.....)))....,-2,-1.89999997615814,30,23,19,0.008945497,38,0,
..............................,0,0,30,17,7,0.003028231,23,1,
.........((((.....))))........,-6,-0.200000002980232,30,17,4,0.003177939,11,2,
..............(((........)))..,-2,-2.40000009536743,30,24,36,0.024526414,194,90,
((.....)).....................,-1,-0.899999976158142,30,24,38,0.029845585,201,92,
.......(((....)))((....)).....,-4,-5.09999990463257,30,22,17,0.005912308,34,0,
...................((((...)))),-2,-2.29999995231628,30,21,24,0.008078327,59,1,
(((......)))...................,-2,-1.70000004768372,31,25,37,0.021593436,182,76,
.................((.....)).....,0,0.200000002980232,31,24,27,0.015677774,73,11,
...((.((.((((....)).))..)).))..,-3,1.20000004768372,31,17,32,0.01108134,123,39,
.....(((((..............)))))..,-9,-9.30000019073486,31,28,35,0.018472933,144,45,
...............................,0,0,31,21,14,0.009427679,28,0,
.((...(((((...))..((...)).))))),-5,14.1999998092651,31,22,33,0.012227321,140,51,
...(((........)))..............,-3,-2.79999995231628,31,19,16,0.004492944,32,0,
.............(((...........))).,-1,-1.29999995231628,31,15,12,0.004956631,24,0,
...((((...)))).................,-4,-3.90000009536743,31,20,21,0.008652112,57,12,
.....(((((((.........)))))))...,-11,-10.6999998092651,31,21,25,0.011988743,50,0,
.................((((...))))....,-1,-0.600000023841858,32,24,35,0.031416961,200,90,
....(((..((((.((....)).)))))))..,-15,5.59999990463257,32,21,36,0.031676847,168,68,
...((.(((((((...))...))..)))))..,-5,10.1000003814697,32,19,34,0.023116823,198,109,
(((......)))....................,-1,-1.20000004768372,32,20,20,0.006422297,40,0,
(((......)))....................,-2,-1.79999995231628,32,20,19,0.009716961,38,0,
................................,0,0,32,25,36,0.058702916,350,235,
..................((((.....)))).,-4,-3.5,32,20,20,0.008546141,40,0,
.((((.(((......)))))((...))..)).,-14,10.8999996185303,32,25,23,0.016410333,85,25,
.......(((((..............))))).,-2,-1.79999995231628,32,21,23,0.011605755,46,0,
...............(((.....)))......,-2,-2.29999995231628,32,21,22,0.023032123,44,0,
....(((............)))...........,-1,-0.800000011920929,33,22,35,0.013825405,198,94,
............((((....)))).........,-3,-3.20000004768372,33,20,22,0.00782524,68,12,
.....((((.....))))...............,-2,-2.29999995231628,33,23,19,0.014664857,38,0,
((((.(((((((....)))).)))))..))...,-153,21.1000003814697,33,26,39,0.093892553,244,111,
((((......))......((.((...)).)))),-37,7.90000009536743,33,19,31,0.014309211,148,54,
....................(((....)))...,-1,-1.39999997615814,33,22,35,0.030378617,242,140,
...............(((......)))......,-3,-3.09999990463257,33,21,30,0.011927403,156,63,
.............((((...)))).........,-2,-1.89999997615814,33,22,33,0.021605027,186,83,
...(((((......)))))..............,-3,-3.40000009536743,33,22,26,0.017391877,52,0,
(((((((...)))..((.......)).))))..,-41,16.2999992370605,33,22,34,0.019427472,202,105,
............(((...........))).....,-2,-1.89999997615814,34,22,33,0.027260416,159,70,
...((((......)))).................,-5,-5.09999990463257,34,22,8,0.008101472,24,1,
(((.......))).....................,-3,-3.20000004768372,34,27,30,0.029348864,81,17,
..(((....)))......................,-2,-1.79999995231628,34,16,15,0.006325981,30,0,
....(((((..((.((.....)).)))))..)).,-5,11.5,34,33,38,0.161988695,282,129,
.................(((.......)))....,-1,-0.899999976158142,34,19,18,0.006840685,36,0,
.........((((......))))...........,-6,-6,34,32,34,0.046667966,71,0,
......(((.....))).................,-2,-1.89999997615814,34,29,38,0.050380239,280,165,
............(((.......))).........,-3,-2.59999990463257,34,18,32,0.021700733,142,50,
............(((............)))....,-3,-2.59999990463257,34,25,32,0.035344021,171,84,
........................((....))...,-1,-1.29999995231628,35,27,35,0.02072054,206,103,
..........(((......))).............,-1,-0.899999976158142,35,28,38,0.101928403,352,241,
......(((((..................))))).,-2,-1.89999997615814,35,23,35,0.011725875,187,71,
..........(((.....)))..............,-1,-1.29999995231628,35,26,35,0.074125095,201,103,
........(((......)))...............,-4,-4.40000009536743,35,28,31,0.05230147,62,0,
......(((........)))...............,-2,-1.60000002384186,35,18,18,0.013314712,36,0,
......((((..............)))).......,-2,-1.5,35,33,48,0.314453756,592,319,
...................................,0,0,35,27,36,0.032031023,233,144,
................((((.........))))..,-1,-1,35,23,34,0.044854712,173,77,
...................................,0,0,35,29,40,0.104773487,337,208,
....................................,0,0,36,27,38,0.03059131,255,146,
...............(((((......))))).....,-8,-8.39999961853027,36,31,46,0.171252209,566,332,
................(((((.......)))))...,-3,-3,36,28,40,0.041275873,255,111,
..((((..............))))............,-2,-1.60000002384186,36,26,38,0.071949702,267,154,
....................................,0,0,36,31,41,0.177101955,401,281,
......................(((........))),-2,-2.5,36,27,38,0.037999554,273,153,
(((....)))..........................,-4,-3.90000009536743,36,28,24,0.016290161,48,0,
.((((........))))...................,-7,-7.30000019073486,36,28,37,0.028043694,269,149,
.................(((.....)))........,-2,-1.79999995231628,36,26,37,0.090116744,220,118,
..........................((....))..,-1,-1.39999997615814,36,27,33,0.018547376,187,91,
.....................................,0,0,37,30,42,0.113150711,424,285,
........(((..........))).............,-2,-2.5,37,32,44,0.303435703,592,411,
(((((..........................))))).,-3,-3.20000004768372,37,33,29,0.030944063,67,6,
........((.....))....................,-1,-1.29999995231628,37,28,43,0.17390387,450,284,
.(((((....)))))......................,-6,-5.5,37,24,36,0.044490278,235,134,
.....(((................)))..........,-1,-0.600000023841858,37,25,26,0.025672082,52,0,
....(((.((.(((.(((.....)).))).))).))),-68,29.7999992370605,37,29,37,0.052768845,270,148,
......(((((((........))))))).........,-12,-12,37,33,40,0.051405356,192,74,
.(((((........................)))))..,-6,-6,37,33,44,0.150403397,568,378,
.................(((.............))).,-3,-3,37,24,34,0.014987917,148,48,
...(((......))).......................,-2,-2.40000009536743,38,31,23,0.015341933,46,0,
....((((((((((...)).)))))))).((....)).,-187,1,38,31,44,0.134586453,412,258,
..........((((.....))))...............,-6,-6.40000009536743,38,37,47,0.550567997,587,384,
...............((((........)))).......,-6,-5.5,38,29,40,0.114269793,312,163,
...............(((......)))...........,-2,-2.09999990463257,38,34,46,0.130426418,577,381,
..................(((......)))........,-3,-2.59999990463257,38,34,46,0.286051377,570,346,
......................(((....)))......,-2,-2.09999990463257,38,23,35,0.028644854,276,167,
..(((......)))........................,-3,-3.40000009536743,38,22,26,0.014493539,52,0,
..........((((...................)))).,-3,-3.40000009536743,38,29,39,0.046017502,309,188,
........((((.........)))).............,-4,-3.59999990463257,38,23,33,0.021766271,132,52,
..............(((......))).............,-1,-1.29999995231628,39,36,46,0.902688872,677,510,
..........(((.....)))..................,-2,-1.70000004768372,39,31,42,0.190652169,374,249,
.................(((......)))..........,-4,-4.30000019073486,39,32,43,0.681292333,402,253,
(((.....)))............................,-3,-3,39,33,43,0.102257969,467,336,
.......(((((((.......)))))))...........,-9,-8.60000038146973,39,29,40,0.108160618,351,192,
...................(((((......)))))....,-5,-5.40000009536743,39,34,46,0.258903408,583,345,
.......................................,0,0,39,30,42,0.180732078,408,288,
......(((((.....)))))..................,-6,-5.69999980926514,39,38,50,0.561867228,426,239,
................(((.........)))........,-3,-3.20000004768372,39,34,45,0.524892652,563,349,
.............................(((....))),-3,-2.79999995231628,39,31,35,0.027132935,248,139,
.........................(((.....)))....,-4,-4,40,33,49,1.425199423,471,277,
...((((....)))).........................,-4,-4.5,40,29,41,0.146881815,333,192,
...................((((....)))).........,-1,-1.29999995231628,40,38,45,0.170500235,652,493,
(((........)))..........................,-1,-0.899999976158142,40,34,46,0.439682804,689,550,
............(((...............))).......,-2,-2.29999995231628,40,29,44,0.163977477,498,348,
...............((((......))))...........,-6,-5.69999980926514,40,43,55,2.965730661,723,474,
......((((((......))))))................,-8,-7.80000019073486,40,37,45,0.301960973,553,391,
...........................((((.....)))),-3,-3,40,35,48,0.331478169,948,718,
......(((...)))(((((.((...))))))).......,-112,13.6999998092651,40,38,47,1.353961238,680,475,
.........................((.....))......,-1,-0.600000023841858,40,37,49,0.686387334,555,345,
......................(((.......)))......,-3,-2.79999995231628,41,39,51,2.113356838,475,293,
((((...................))))..............,-5,-5.30000019073486,41,45,53,3.402542658,797,420,
..................(((........))).........,-5,-4.59999990463257,41,40,51,1.352317495,653,439,
.....(((.................))).............,-3,-2.59999990463257,41,39,45,2.683545953,655,463,
.............................((((....)))),-1,-1.20000004768372,41,35,45,0.661980152,410,270,
(((....)))...............................,-2,-2.20000004768372,41,43,52,0.685685497,668,427,
..................(((....))).............,-4,-3.59999990463257,41,34,44,0.331614733,624,445,
...................((((....))))..........,-2,-2,41,43,53,0.433493269,697,483,
..........................((((((...)))))),-4,-3.90000009536743,41,32,43,0.222987509,379,245,
........(((........)))...................,-4,-4.5,41,39,52,0.940119072,561,338,
...................(((((......))))).......,-8,-8.39999961853027,42,34,36,0.181073251,400,287,
(((..........)))..........................,-3,-3,42,48,56,3.678047987,805,471,
..........................(((((.....))))).,-3,-3.29999995231628,42,36,46,0.174993798,460,322,
......................(((......)))........,-4,-3.70000004768372,42,36,45,0.790944846,602,402,
..........................................,0,0,42,36,47,0.370224416,395,263,
....((((.............)))).................,-4,-3.70000004768372,42,28,41,0.226707948,511,338,
........(((....)))........................,-4,-3.90000009536743,42,30,42,0.082729152,458,281,
............................(((....)))....,-2,-2.09999990463257,42,26,33,0.161254455,184,101,
....................(((((......)))))......,-5,-5.30000019073486,42,43,54,2.845229314,424,213,
............................((((...))))...,-3,-3.09999990463257,42,46,53,1.139612506,539,258,
.........................(((.........)))...,-2,-2.09999990463257,43,31,42,0.334146983,562,400,
.((((...............))))...................,-5,-4.80000019073486,43,42,56,1.877019223,714,366,
((......)).................................,-2,-1.5,43,50,381,21.701227583,2229,1084,
............((((............))))...........,-3,-3.09999990463257,43,24,37,0.087784841,249,144,
.............................(((....)))....,-2,-2,43,34,45,0.11625367,522,349,
...................(((....)))..............,-2,-1.70000004768372,43,30,43,0.461087563,783,595,
............(((......)))...................,-2,-1.89999997615814,43,35,48,0.742155876,803,596,
.........((((.....)))).....................,-2,-2.29999995231628,43,34,46,0.329870942,643,487,
....................((((.......))))........,-3,-3.09999990463257,43,44,91,5.761713098,1243,919,
..........((((((............)))))).........,-5,-5,43,38,46,0.756524484,334,166,
.........................(((......))).......,-3,-2.79999995231628,44,50,56,4.083715719,576,335,
........(((...........)))...................,-2,-2.40000009536743,44,47,349,30.382355468,5163,3427,
...((((........................)))).........,-2,-2.20000004768372,44,34,40,0.885942097,423,280,
..............(((...................))).....,-1,-1.39999997615814,44,39,44,1.902424816,692,526,
.......(((..........))).....................,-1,-1.29999995231628,44,33,47,0.23715252,372,210,
.............(((...............)))..........,-1,-1.39999997615814,44,33,45,0.804189204,617,455,
((((..................))))..................,-2,-1.70000004768372,44,42,110,10.21491546,1853,1228,
....(((............)))......................,-4,-3.5,44,42,48,2.181142034,539,341,
....................(((....)))..............,-2,-1.70000004768372,44,39,37,0.812581695,364,238,
...........................((((...))))......,-2,-1.70000004768372,44,49,137,13.694041587,1619,1150,
..........................(((........))).....,-2,-1.89999997615814,45,47,54,6.021930294,466,273,
..................((....))...................,-2,-1.60000002384186,45,46,272,17.679630383,1419,617,
................(((.....)))..................,-4,-4,45,43,56,1.732577178,484,227,
......(((........))).........................,-3,-3.29999995231628,45,45,164,8.250108012,1443,800,
............((((......))))...................,-4,-4.09999990463257,45,43,54,1.580341193,578,336,
......((((...............))))................,-4,-3.90000009536743,45,52,323,22.725284932,2577,1437,
......((((............))))...................,-3,-2.70000004768372,45,40,54,5.114382982,496,268,
((((..........................))))...........,-5,-5.19999980926514,45,44,165,9.959032972,2404,1478,
.......((((.........................)))).....,-1,-1.29999995231628,45,46,55,5.1052396,392,202,
............((((((.......))))))..............,-7,-6.69999980926514,45,42,53,2.645055386,503,313,
..................(((.................))).....,-1,-0.699999988079071,46,43,198,10.60042769,1447,858,
..............((((......))))..................,-1,-0.800000011920929,46,38,48,1.636542105,550,384,
................(((..........)))..............,-2,-1.70000004768372,46,52,275,20.091180994,1882,1044,
........(((..............)))..................,-3,-3.29999995231628,46,44,51,1.431401703,642,357,
.....(((((...........)))))....................,-6,-5.90000009536743,46,42,51,4.180682149,536,350,
..............................................,0,0,46,48,58,4.794380538,417,209,
.....((......))...............................,-1,-0.699999988079071,46,40,50,4.319464556,406,250,
((((((...))))))...............................,-5,-5,46,40,44,0.168835868,415,231,
.............................(((....))).......,-1,-1.20000004768372,46,41,46,1.438028712,499,345,
...........................(((..........)))...,-1,-0.800000011920929,46,47,149,11.941918177,1318,794,
...(((...)))...................................,-3,-2.59999990463257,47,33,33,0.102032974,90,1,
..........((((........)))).....................,-5,-5.19999980926514,47,53,80,14.351317018,1414,782,
...................................(((.....))).,-1,-1.39999997615814,47,55,244,40.218908055,1274,552,
.............................((((......))))....,-3,-3.09999990463257,47,48,54,7.471245783,496,203,
.........................((((..............)))),-1,-0.699999988079071,47,43,57,3.794498245,461,241,
...............................................,0,0,47,48,96,25.698462749,1142,821,
.((((........................))))..............,-3,-2.59999990463257,47,47,124,11.186309174,1614,861,
...............((((.....................))))...,-5,-5,47,52,308,19.347570656,2932,1616,
.............(((((...............))))).........,-4,-4.09999990463257,47,48,60,4.59575374,911,549,
...............................(((......)))....,-3,-2.70000004768372,47,42,97,5.277058322,1374,963,
.................................((((......)))).,-3,-2.79999995231628,48,42,56,4.230304741,688,405,
......................((((..............))))....,-4,-3.59999990463257,48,49,56,1.492473153,631,303,
...................(((((.............)))))......,-6,-6.19999980926514,48,50,217,16.657483595,2653,1530,
...((((((.........................))))))........,-9,-8.80000019073486,48,51,358,41.110738518,2801,1455,
....(((((........)))))..........................,-6,-5.59999990463257,48,54,219,15.113720722,1514,782,
................................................,0,0,48,50,293,19.474441722,1902,1084,
................(((((((.......)))))))...........,-10,-10,48,53,157,11.212740667,1909,1164,
...........(((...............)))................,-1,-0.800000011920929,48,55,625,54.847098525,3810,2034,
.....((((.............))))......................,-4,-3.70000004768372,48,47,364,28.839072181,3646,2255,
..........................(((((.........)))))...,-6,-6.40000009536743,48,44,218,14.159592811,3916,2868,
......................................(((...)))..,-1,-1.10000002384186,49,45,122,7.087076322,1822,1133,
...............((((...................)))).......,-2,-1.5,49,52,81,15.182145631,975,603,
.............((((((....................))))))....,-8,-8.10000038146973,49,49,210,14.227734967,1547,766,
......................(((...........)))..........,-3,-2.79999995231628,49,48,214,14.655616188,1768,1037,
.......................((((((...........))))))...,-6,-6,49,48,252,23.513285376,2627,1705,
.......................((((........))))..........,-6,-6.30000019073486,49,52,57,5.15622607,902,535,
..........(((((......))))).......................,-5,-4.69999980926514,49,52,60,2.38587154,424,192,
.........................((((((...)))))).........,-4,-4.40000009536743,49,55,311,58.731236677,1876,844,
.(((......)))....................................,-5,-4.59999990463257,49,45,55,2.679921793,519,303,
.............((((....))))........................,-2,-1.70000004768372,49,51,96,7.620962363,2020,1345,
...........................(((((......))))).......,-4,-4.40000009536743,50,62,2346,289.70592073,8507,2142,
.......((((((..............)))))).................,-6,-5.5,50,50,204,16.812068112,2356,1553,
............(((........)))........................,-2,-2.20000004768372,50,57,180,18.794816434,1760,1056,
..(((((.........................))))).............,-7,-7.30000019073486,50,60,1379,294.458986677,5833,2092,
